$T,130703.01,179.7,-1.0,0.2,5506.87360,N,3634.04280,E,56.7,0.492,1.1,08,01,03,02,6.0,-0.3,156.0,M,T,*52
$T,130704.01,179.8,-1.0,0.2,5506.87360,N,3634.04280,E,56.7,0.492,1.1,08,02,03,02,6.0,-0.3,156.1,M,T,*58
$T,130705.01,179.8,-1.0,0.2,5506.87360,N,3634.04320,E,56.7,0.492,1.1,08,02,03,02,6.0,-0.4,156.1,M,T,*55
$T,130706.01,179.9,-1.1,0.1,5506.87360,N,3634.04320,E,56.7,0.492,1.1,08,02,03,02,6.0,-0.4,156.2,M,T,*56
$T,130707.01,180.0,-1.1,0.1,5506.87360,N,3634.04320,E,56.7,0.492,1.1,08,02,03,02,6.0,-0.4,156.2,M,T,*58
$T,130708.01,180.1,-0.9,0.2,5506.87360,N,3634.04320,E,56.7,0.492,1.1,08,02,03,02,6.0,-0.4,156.3,M,T,*5D
$T,130709.01,180.2,-1.0,0.2,5506.87360,N,3634.04320,E,56.7,0.492,1.1,08,02,03,02,6.0,-0.4,156.3,M,T,*57
$T,130710.01,180.2,-1.1,0.2,5506.87360,N,3634.04320,E,56.7,0.492,1.1,08,02,03,02,6.0,-0.4,156.3,M,T,*5E
$T,130711.01,180.3,-1.2,0.2,5506.87360,N,3634.04320,E,56.7,0.492,1.1,08,02,03,02,6.0,-0.3,156.3,M,T,*5A
$T,130712.01,180.3,-1.3,0.2,5506.87360,N,3634.04320,E,56.7,0.492,1.1,08,02,03,02,6.0,-0.3,156.4,M,T,*5F
$T,130713.01,180.3,-1.3,0.2,5506.87360,N,3634.04320,E,56.7,0.492,1.1,08,02,03,02,6.0,-0.3,156.4,M,T,*5E
$T,130714.01,180.4,-1.3,0.2,5506.87360,N,3634.04320,E,56.7,0.492,1.1,08,01,03,02,6.0,-0.3,156.3,M,T,*5A
$T,130715.01,180.5,-1.5,0.2,5506.87360,N,3634.04320,E,56.7,0.492,1.1,08,01,03,02,6.0,-0.3,156.3,M,T,*5C
$T,130716.01,180.5,-1.5,0.2,5506.87360,N,3634.04320,E,56.7,0.492,1.1,08,02,02,02,6.0,-0.3,156.3,M,T,*5D
$T,130717.01,180.5,-1.5,0.2,5506.87360,N,3634.04320,E,56.7,0.492,1.1,08,02,02,02,6.0,-0.4,156.2,M,T,*5A
$T,130718.01,180.5,-1.6,0.2,5506.87360,N,3634.04280,E,56.7,0.492,1.1,08,02,02,02,6.0,-0.4,156.2,M,T,*5D
$T,130719.01,180.6,-1.7,0.2,5506.87360,N,3634.04280,E,56.7,0.492,1.1,08,02,02,02,6.0,-0.4,156.2,M,T,*5E
$T,130720.01,180.5,-1.7,0.1,5506.87360,N,3634.04280,E,56.7,0.492,1.1,08,02,02,02,6.0,-0.4,156.1,M,T,*57
$T,130721.01,180.5,-1.8,0.1,5506.87360,N,3634.04280,E,56.7,0.492,1.1,08,02,02,02,6.0,-0.4,156.1,M,T,*59
$T,130722.01,180.5,-1.9,0.2,5506.87360,N,3634.04280,E,56.7,0.492,1.1,08,02,02,02,6.0,-0.4,156.0,M,T,*59
$T,130723.01,180.4,-1.9,0.2,5506.87360,N,3634.04280,E,56.7,0.492,1.1,08,01,03,02,6.0,-0.4,156.0,M,T,*5B
$T,130724.01,180.4,-2.1,0.2,5506.87360,N,3634.04280,E,56.7,0.492,1.1,08,01,03,02,6.0,-0.4,156.0,M,T,*57
$T,130725.01,180.5,-2.1,0.2,5506.87360,N,3634.04280,E,56.7,0.492,1.1,08,01,03,02,6.0,-0.4,155.9,M,T,*5D
$T,130726.01,180.5,-2.2,0.2,5506.87360,N,3634.04280,E,56.7,0.492,1.1,08,01,03,02,6.0,-0.4,155.8,M,T,*5C
$T,130727.01,180.5,-2.3,0.2,5506.87360,N,3634.04280,E,66.7,0.493,1.1,08,01,03,02,6.0,-0.4,155.7,M,T,*51
$T,130728.01,180.5,-2.4,0.1,5506.87360,N,3634.04280,E,66.7,0.493,1.1,08,01,03,02,6.0,-0.4,155.7,M,T,*5A
$T,130729.01,180.5,-2.5,0.1,5506.87360,N,3634.04280,E,66.7,0.493,1.1,08,01,03,02,6.0,-0.3,155.6,M,T,*5C
$T,130730.01,180.3,-2.4,0.1,5506.87360,N,3634.04280,E,66.7,0.493,1.1,08,01,03,02,6.0,-0.3,155.4,M,T,*51
$T,130731.01,180.1,-2.4,0.1,5506.87360,N,3634.04280,E,66.7,0.493,1.1,08,02,02,02,6.0,-0.3,155.2,M,T,*56
$T,130732.01,180.3,-2.5,0.1,5506.87360,N,3634.04280,E,66.7,0.493,1.1,08,01,03,02,6.0,-0.3,155.1,M,T,*57
$T,130733.01,180.2,-2.7,0.1,5506.87360,N,3634.04280,E,66.7,0.493,1.1,08,00,03,02,6.0,-0.4,154.9,M,T,*5A
$T,130734.01,180.3,-2.7,0.1,5506.87360,N,3634.04280,E,66.7,0.493,1.1,08,01,03,02,6.0,-0.4,154.8,M,T,*5C
$T,130735.01,180.2,-2.5,0.1,5506.87360,N,3634.04280,E,80.0,0.493,1.0,09,01,02,03,5.9,-0.3,154.8,M,T,*5C
$T,130736.01,180.2,-2.4,0.2,5506.87360,N,3634.04280,E,73.3,0.493,1.0,09,02,02,02,5.9,-0.3,154.9,M,T,*51
$T,130737.01,180.1,-2.6,0.2,5506.87360,N,3634.04280,E,80.0,0.493,1.0,09,02,01,03,5.9,-0.4,155.0,M,T,*53
$T,130738.01,180.1,-2.5,0.2,5506.87360,N,3634.04280,E,80.0,0.493,1.0,09,01,02,03,5.9,-0.4,155.1,M,T,*5E
$T,130739.01,180.1,-2.5,0.2,5506.87360,N,3634.04280,E,80.0,0.493,1.0,09,01,02,03,5.9,-0.4,155.3,M,T,*5D
$T,130740.01,179.9,-2.4,0.1,5506.87360,N,3634.04280,E,73.3,0.493,1.0,09,02,03,02,5.9,-0.4,155.4,M,T,*54
$T,130741.01,179.9,-2.4,0.1,5506.87360,N,3634.04280,E,80.0,0.493,1.0,09,03,02,03,5.9,-0.4,155.6,M,T,*59
$T,130742.01,179.9,-2.5,0.2,5506.87360,N,3634.04280,E,73.3,0.493,1.0,09,00,03,02,5.9,-0.4,155.8,M,T,*5A
$T,130743.01,179.9,-2.4,0.2,5506.87360,N,3634.04280,E,73.3,0.493,1.0,09,00,03,02,5.9,-0.4,155.9,M,T,*5B
$T,130744.01,179.9,-2.6,0.1,5506.87360,N,3634.04280,E,73.3,0.493,1.0,09,02,03,02,5.9,-0.4,155.9,M,T,*5F
$T,130745.01,179.8,-2.4,0.1,5506.87360,N,3634.04280,E,73.3,0.493,1.0,09,02,03,02,5.9,-0.4,156.0,M,T,*57
